"","year","vlength","gear","id","species","yearly_kg","yearly_value","price"
"723",2018,"VL1824","OTB","1401:120:1","MUT",1962.33333333333,0,0
"724",2018,"VL1824","OTB","1401:120:1","NEP",5486.25,0,0
"725",2018,"VL1824","OTB","1401:120:2","DPS",25805.5,0,0
"726",2018,"VL1824","OTB","1401:120:2","HKE",12823.75,0,0
"727",2018,"VL1824","OTB","1401:120:2","MUR",211.5,1096.51255151628,5.18445650835118
"728",2018,"VL1824","OTB","1401:120:2","MUT",947.75,0,0
"729",2018,"VL1824","OTB","1401:120:2","NEP",16704,0,0
"730",2018,"VL1824","OTB","1401:120:3","DPS",6455,0,0
"731",2018,"VL1824","OTB","1401:120:3","HKE",7403.5,0,0
"732",2018,"VL1824","OTB","1401:120:3","HOM",4598.5,4220.93288977464,0.917893419544337
"733",2018,"VL1824","OTB","1401:120:3","MUR",99,513.515997691523,5.18703027971235
"734",2018,"VL1824","OTB","1401:120:3","MUT",14908.6666666667,0,0
"735",2018,"VL1824","OTB","1401:120:3","NEP",675.5,0,0
"736",2018,"VL1824","OTB","1401:120:4","DPS",23573.5,0,0
"737",2018,"VL1824","OTB","1401:120:4","HKE",16179.6666666667,0,0
"738",2018,"VL1824","OTB","1401:120:4","HOM",4992,4582.14526555844,0.917897689414752
"739",2018,"VL1824","OTB","1401:120:4","MUR",116.5,604.204350508706,5.18630343784297
"740",2018,"VL1824","OTB","1401:120:4","MUT",22782.3333333333,0,0
"741",2018,"VL1824","OTB","1401:120:4","NEP",1007,0,0
"742",2018,"VL1824","OTB","1401:121:1","DPS",131061.75,0,0
"743",2018,"VL1824","OTB","1401:121:1","HKE",54390.5,0,0
"744",2018,"VL1824","OTB","1401:121:1","HOM",3552,3260.30073918313,0.917877460355612
"745",2018,"VL1824","OTB","1401:121:1","MUR",4987.5,25846.6595832231,5.18228763573396
"746",2018,"VL1824","OTB","1401:121:1","MUT",38390.75,0,0
"747",2018,"VL1824","OTB","1401:121:1","NEP",27797.5,0,0
"748",2018,"VL1824","OTB","1401:121:2","DPS",101275.25,0,0
"749",2018,"VL1824","OTB","1401:121:2","HKE",63445,0,0
"750",2018,"VL1824","OTB","1401:121:2","HOM",3534.75,3244.46614329426,0.917877118125543
"751",2018,"VL1824","OTB","1401:121:2","MUR",2587,13406.8086725003,5.18237675782771
"752",2018,"VL1824","OTB","1401:121:2","MUT",54225.25,0,0
"753",2018,"VL1824","OTB","1401:121:2","NEP",4394.66666666667,0,0
"754",2018,"VL1824","OTB","1401:130:1","DPS",400,0,0
"755",2018,"VL1824","OTB","1401:130:1","HKE",1296,0,0
"756",2018,"VL1824","OTB","1401:130:1","MUT",264,0,0
"757",2018,"VL1824","OTB","1401:130:1","NEP",271,0,0
"758",2018,"VL1824","OTB","1401:130:3","DPS",2765.33333333333,0,0
"759",2018,"VL1824","OTB","1401:130:3","HKE",1031,0,0
"760",2018,"VL1824","OTB","1401:130:3","HOM",420,385.288894316831,0.91735451027817
"761",2018,"VL1824","OTB","1401:130:3","MUT",5704.66666666667,0,0
"762",2018,"VL1824","OTB","1401:130:3","NEP",1932.66666666667,0,0
"763",2018,"VL2440","OTB","1400:219:2","ANE",31.75,30.84875,0.971614173228346
"764",2018,"VL2440","OTB","1400:219:2","ARA",1133,0,0
"765",2018,"VL2440","OTB","1400:219:2","ARS",1610,9255.54282388173,5.74878436265946
"766",2018,"VL2440","OTB","1400:219:2","ARY",22.1428571428571,66.5272857142857,3.00445806451613
"767",2018,"VL2440","OTB","1400:219:2","BOG",69.5,39.671375,0.570811151079137
"768",2018,"VL2440","OTB","1400:219:2","CTC",1.66666666666667,16.8566666666667,10.114
"769",2018,"VL2440","OTB","1400:219:2","DPS",1734.45454545455,99.3571818181818,0.0572843964568374
"770",2018,"VL2440","OTB","1400:219:2","HKE",667.636363636364,201.814636363636,0.30228227124183
"771",2018,"VL2440","OTB","1400:219:2","HOM",157.545454545455,33.2309090909091,0.210929024812464
"772",2018,"VL2440","OTB","1400:219:2","ILL",55.8571428571429,283.811428571429,5.08102301790281
"773",2018,"VL2440","OTB","1400:219:2","MAC",58,39.71,0.684655172413793
"774",2018,"VL2440","OTB","1400:219:2","MUR",387.727272727273,144.665909090909,0.373112543962485
"775",2018,"VL2440","OTB","1400:219:2","MUT",109.4,2.6422,0.0241517367458867
"776",2018,"VL2440","OTB","1400:219:2","NEP",780.181818181818,982.218272727273,1.25896073176416
"777",2018,"VL2440","OTB","1400:219:2","PIL",16.2,14.6284,0.902987654320988
"778",2018,"VL2440","OTB","1400:219:2","SPC",81.8571428571429,46.7898571428571,0.571603839441536
"779",2018,"VL2440","OTB","1400:219:4","ANE",194.5,189.4835,0.97420822622108
"780",2018,"VL2440","OTB","1400:219:4","ARA",2400,0,0
"781",2018,"VL2440","OTB","1400:219:4","ARS",5115.5,7890.72780145827,1.54251349847684
"782",2018,"VL2440","OTB","1400:219:4","ARY",140.857142857143,427.374714285714,3.03410040567951
"783",2018,"VL2440","OTB","1400:219:4","BOG",434.875,248.461875,0.571340902558206
"784",2018,"VL2440","OTB","1400:219:4","CTC",9.33333333333333,103.563,11.0960357142857
"785",2018,"VL2440","OTB","1400:219:4","DPS",117.857142857143,964.433428571429,8.18307151515151
"786",2018,"VL2440","OTB","1400:219:4","HKE",1048.55555555556,1541.24466666667,1.46987411253576
"787",2018,"VL2440","OTB","1400:219:4","HOM",266.125,286.857,1.0779032409582
"788",2018,"VL2440","OTB","1400:219:4","ILL",309,1571.436125,5.085553802589
"789",2018,"VL2440","OTB","1400:219:4","MAC",268.5,183.8815,0.68484729981378
"790",2018,"VL2440","OTB","1400:219:4","MUR",211,1242.48425,5.8885509478673
"791",2018,"VL2440","OTB","1400:219:4","MUT",6,48.0725,8.01208333333333
"792",2018,"VL2440","OTB","1400:219:4","NEP",1108,7547.62477777778,6.81193572001605
"793",2018,"VL2440","OTB","1400:219:4","PIL",99.6,89.868,0.902289156626506
"794",2018,"VL2440","OTB","1400:219:4","SPC",505.571428571429,288.919142857143,0.571470471884713
"795",2018,"VL2440","OTB","1400:229:2","ARY",49,149.52025,3.05143367346939
"796",2018,"VL2440","OTB","1400:229:2","BOG",77.25,44.1385,0.57137216828479
"797",2018,"VL2440","OTB","1400:229:2","DPS",8.5,130.174,15.3145882352941
"798",2018,"VL2440","OTB","1400:229:2","HKE",51.8,224.0738,4.32574903474903
"799",2018,"VL2440","OTB","1400:229:2","HOM",52.5,56.796,1.08182857142857
"800",2018,"VL2440","OTB","1400:229:2","ILL",64.6,327.9416,5.07649535603715
"801",2018,"VL2440","OTB","1400:229:2","MAC",12.5,8.2965,0.66372
"802",2018,"VL2440","OTB","1400:229:2","MUR",23.8,143.8096,6.04242016806723
"803",2018,"VL2440","OTB","1400:229:2","MUT",2,16.698,8.349
"804",2018,"VL2440","OTB","1400:229:2","NEP",82,1849.134,22.5504146341463
"805",2018,"VL2440","OTB","1400:229:2","SPC",22,12.54675,0.570306818181818
"806",2018,"VL2440","OTB","1400:229:4","ARY",46.75,142.463,3.04733689839572
"807",2018,"VL2440","OTB","1400:229:4","BOG",73.75,42.055,0.570237288135593
"808",2018,"VL2440","OTB","1400:229:4","DPS",8.5,122.904,14.4592941176471
"809",2018,"VL2440","OTB","1400:229:4","HKE",49.2,212.7604,4.32439837398374
"810",2018,"VL2440","OTB","1400:229:4","HOM",50.25,54.115,1.07691542288557
"811",2018,"VL2440","OTB","1400:229:4","ILL",61.6,312.1566,5.06747727272727
"812",2018,"VL2440","OTB","1400:229:4","MAC",12,7.905,0.65875
"813",2018,"VL2440","OTB","1400:229:4","MUR",22.8,136.8244,6.0010701754386
"814",2018,"VL2440","OTB","1400:229:4","MUT",2,15.91,7.955
"815",2018,"VL2440","OTB","1400:229:4","NEP",78,1755.9075,22.5116346153846
"816",2018,"VL2440","OTB","1400:229:4","SPC",20.75,11.95475,0.576132530120482
"817",2018,"VL2440","OTB","1400:237:2","HKE",1,3.411,3.411
"818",2018,"VL2440","OTB","1400:237:2","NEP",1,18.227,18.227
"819",2018,"VL2440","OTB","1400:237:4","DPS",14,0,0
"820",2018,"VL2440","OTB","1400:238:1","DPS",1,10.109,10.109
"821",2018,"VL2440","OTB","1400:238:1","HKE",1,4.9,4.9
"822",2018,"VL2440","OTB","1400:238:1","NEP",1,26.188,26.188
"823",2018,"VL2440","OTB","1400:238:1","SPC",1,0.368,0.368
"824",2018,"VL2440","OTB","1400:238:2","DPS",1,10.109,10.109
"825",2018,"VL2440","OTB","1400:238:2","HKE",1,4.9,4.9
"826",2018,"VL2440","OTB","1400:238:2","NEP",1,26.188,26.188
"827",2018,"VL2440","OTB","1400:238:2","SPC",1,0.368,0.368
"828",2018,"VL2440","OTB","1400:238:3","DPS",10,0,0
"829",2018,"VL2440","OTB","1400:239:1","ARY",31.5,95.80475,3.04142063492063
"830",2018,"VL2440","OTB","1400:239:1","BOG",49.75,28.31975,0.569241206030151
"831",2018,"VL2440","OTB","1400:239:1","DPS",6,83.9445,13.99075
"832",2018,"VL2440","OTB","1400:239:1","HKE",33.2,143.1204,4.31085542168675
"833",2018,"VL2440","OTB","1400:239:1","HOM",33.75,36.4215,1.07915555555556
"834",2018,"VL2440","OTB","1400:239:1","ILL",41.2,209.8358,5.09310194174757
"835",2018,"VL2440","OTB","1400:239:1","MAC",8,5.3195,0.6649375
"836",2018,"VL2440","OTB","1400:239:1","MUR",15.2,92.0304,6.05463157894737
"837",2018,"VL2440","OTB","1400:239:1","MUT",1,10.697,10.697
"838",2018,"VL2440","OTB","1400:239:1","NEP",52.5,1180.48875,22.4855
"839",2018,"VL2440","OTB","1400:239:1","SPC",14,8.084,0.577428571428572
"840",2018,"VL2440","OTB","1400:239:2","ARY",11.25,34.7645,3.09017777777778
"841",2018,"VL2440","OTB","1400:239:2","BOG",18,10.29375,0.571875
"842",2018,"VL2440","OTB","1400:239:2","DPS",8,20.5136666666667,2.56420833333333
"843",2018,"VL2440","OTB","1400:239:2","HKE",12,51.7638,4.31365
"844",2018,"VL2440","OTB","1400:239:2","HOM",12.25,13.23,1.08
"845",2018,"VL2440","OTB","1400:239:2","ILL",15,76.0246,5.06830666666667
"846",2018,"VL2440","OTB","1400:239:2","MAC",3,1.9315,0.643833333333333
"847",2018,"VL2440","OTB","1400:239:2","MUR",5.4,33.3524,6.17637037037037
"848",2018,"VL2440","OTB","1400:239:2","NEP",19,426.6775,22.4567105263158
"849",2018,"VL2440","OTB","1400:239:2","SPC",5.25,2.954,0.562666666666667
"850",2018,"VL2440","OTB","1400:239:4","DPS",134,0,0
"851",2018,"VL2440","OTB","1400:248:1","DPS",16,0,0
"852",2018,"VL2440","OTB","1401:110:1","ARA",64,0,0
"853",2018,"VL2440","OTB","1401:110:1","ARS",131.333333333333,9831.24000825586,74.857157423268
"854",2018,"VL2440","OTB","1401:110:1","DPS",147,0,0
"855",2018,"VL2440","OTB","1401:110:1","HKE",94,0,0
"856",2018,"VL2440","OTB","1401:110:1","MUR",96,0,0
"857",2018,"VL2440","OTB","1401:110:1","NEP",100,0,0
"858",2018,"VL2440","OTB","1401:110:3","ARA",1360,0,0
"859",2018,"VL2440","OTB","1401:110:3","ARS",2997,8715.53471202855,2.90808632366652
"860",2018,"VL2440","OTB","1401:110:3","DPS",300,0,0
"861",2018,"VL2440","OTB","1401:110:3","HKE",3638,0,0
"862",2018,"VL2440","OTB","1401:110:3","NEP",4310,0,0
"863",2018,"VL2440","OTB","1401:111:3","DPS",380,0,0
"864",2018,"VL2440","OTB","1401:111:4","DPS",1227.66666666667,0,0
"865",2018,"VL2440","OTB","1401:111:4","HKE",380,0,0
"866",2018,"VL2440","OTB","1401:111:4","MUT",1357.5,0,0
"867",2018,"VL2440","OTB","1401:112:1","ANE",3,11.687483020357,3.89582767345232
"868",2018,"VL2440","OTB","1401:112:1","CTC",1890.2,0,0
"869",2018,"VL2440","OTB","1401:112:1","DPS",1722,0,0
"870",2018,"VL2440","OTB","1401:112:1","HKE",2268.25,0,0
"871",2018,"VL2440","OTB","1401:112:1","HOM",445,426.34389677203,0.958076172521415
"872",2018,"VL2440","OTB","1401:112:1","MUR",114.5,0,0
"873",2018,"VL2440","OTB","1401:112:1","MUT",4407.8,0,0
"874",2018,"VL2440","OTB","1401:112:2","ANE",30,37.5506665452456,1.25168888484152
"875",2018,"VL2440","OTB","1401:112:2","CTC",2485.71428571429,0,0
"876",2018,"VL2440","OTB","1401:112:2","DPS",5446.5,0,0
"877",2018,"VL2440","OTB","1401:112:2","HKE",9134,0,0
"878",2018,"VL2440","OTB","1401:112:2","HOM",624.8,597.786951225092,0.956765286851939
"879",2018,"VL2440","OTB","1401:112:2","MUR",1542.4,0,0
"880",2018,"VL2440","OTB","1401:112:2","MUT",14936.875,0,0
"881",2018,"VL2440","OTB","1401:112:3","ANE",48,54.7927888951714,1.14151643531607
"882",2018,"VL2440","OTB","1401:112:3","CTC",6390,0,0
"883",2018,"VL2440","OTB","1401:112:3","DPS",2196.25,0,0
"884",2018,"VL2440","OTB","1401:112:3","HKE",2498.66666666667,0,0
"885",2018,"VL2440","OTB","1401:112:3","HOM",683.5,653.758626955875,0.956486652459217
"886",2018,"VL2440","OTB","1401:112:3","MUT",9505,0,0
"887",2018,"VL2440","OTB","1401:112:4","ANE",6,14.5611700786779,2.42686167977965
"888",2018,"VL2440","OTB","1401:112:4","CTC",158.666666666667,0,0
"889",2018,"VL2440","OTB","1401:112:4","DPS",65,0,0
"890",2018,"VL2440","OTB","1401:112:4","HKE",63,0,0
"891",2018,"VL2440","OTB","1401:112:4","HOM",18.5,19.6672409086753,1.06309410317164
"892",2018,"VL2440","OTB","1401:112:4","MUT",251.666666666667,0,0
"893",2018,"VL2440","OTB","1401:113:1","CTC",3,0,0
"894",2018,"VL2440","OTB","1401:113:1","DPS",28,0,0
"895",2018,"VL2440","OTB","1401:113:1","MUT",25,0,0
"896",2018,"VL2440","OTB","1401:120:1","DPS",500,0,0
"897",2018,"VL2440","OTB","1401:120:1","NEP",40,0,0
"898",2018,"VL2440","OTB","1401:120:2","DPS",500,0,0
"899",2018,"VL2440","OTB","1401:120:2","HKE",2025,0,0
"900",2018,"VL2440","OTB","1401:120:2","MUT",1710,0,0
"901",2018,"VL2440","OTB","1401:120:3","DPS",340,0,0
"902",2018,"VL2440","OTB","1401:120:3","MUT",24,0,0
"903",2018,"VL2440","OTB","1401:120:3","NEP",8,0,0
"904",2018,"VL2440","OTB","1401:120:4","DPS",2282.5,0,0
"905",2018,"VL2440","OTB","1401:120:4","HKE",279,0,0
"906",2018,"VL2440","OTB","1401:120:4","MUT",224.666666666667,0,0
"907",2018,"VL2440","OTB","1401:121:1","DPS",10243,0,0
"908",2018,"VL2440","OTB","1401:121:1","HKE",36,0,0
"909",2018,"VL2440","OTB","1401:121:1","MUT",366.5,0,0
"910",2018,"VL2440","OTB","1401:121:1","NEP",180,0,0
"911",2018,"VL2440","OTB","1401:121:2","DPS",1257.66666666667,0,0
"912",2018,"VL2440","OTB","1401:121:2","MUT",2520,0,0
"913",2018,"VL2440","OTB","1401:121:3","DPS",110,0,0
"914",2018,"VL2440","OTB","1401:130:1","DPS",10,0,0
"915",2018,"VL2440","OTB","1401:130:3","DPS",46,0,0
"916",2019,"VL1218","OTB","1400:219:2","CTC",131,0,0
"917",2019,"VL1218","OTB","1400:219:2","DPS",12.3333333333333,194.947666666667,15.8065675675676
"918",2019,"VL1218","OTB","1400:219:2","HKE",60.8333333333333,17.6183333333333,0.289616438356164
"919",2019,"VL1218","OTB","1400:219:2","MUR",1130,6.274,0.00555221238938053
"920",2019,"VL1218","OTB","1400:219:2","NEP",20,437.148333333333,21.8574166666667
"921",2019,"VL1218","OTB","1400:219:2","OCC",1381,0,0
"922",2019,"VL1218","OTB","1400:219:2","ROL",2,1.1345,0.56725
"923",2019,"VL1218","OTB","1400:219:4","ARY",23,71.3166666666667,3.10072463768116
"924",2019,"VL1218","OTB","1400:219:4","BOG",9.8,4.1074,0.419122448979592
"925",2019,"VL1218","OTB","1400:219:4","DAB",38.8333333333333,312.467333333333,8.04636909871245
"926",2019,"VL1218","OTB","1400:219:4","DPS",86.3333333333333,1380.58683333333,15.9913532818533
"927",2019,"VL1218","OTB","1400:219:4","HKE",75.6666666666667,481.124833333333,6.35847797356828
"928",2019,"VL1218","OTB","1400:219:4","HOM",13.8333333333333,11.9678333333333,0.865144578313253
"929",2019,"VL1218","OTB","1400:219:4","ILL",22,114.495666666667,5.20434848484848
"930",2019,"VL1218","OTB","1400:219:4","MUR",42.5,267.6425,6.29747058823529
"931",2019,"VL1218","OTB","1400:219:4","MUT",22.6,143.818,6.36362831858407
"932",2019,"VL1218","OTB","1400:219:4","NEP",191.5,4147.15716666667,21.6561731940818
"933",2019,"VL1218","OTB","1400:219:4","ROL",61.3333333333333,30.5523333333333,0.498135869565217
"934",2019,"VL1218","OTB","1400:219:4","WHB",57,121.469,2.1310350877193
"935",2019,"VL1218","OTB","1400:229:2","ARA",60,82.0197213221195,1.36699535536866
"936",2019,"VL1218","OTB","1400:229:2","ARY",114.333333333333,357.0705,3.12306559766764
"937",2019,"VL1218","OTB","1400:229:2","BOG",40.3333333333333,16.8813333333333,0.418545454545455
"938",2019,"VL1218","OTB","1400:229:2","CTC",1.66666666666667,16.764,10.0584
"939",2019,"VL1218","OTB","1400:229:2","DAB",191.833333333333,1540.4745,8.03027541268462
"940",2019,"VL1218","OTB","1400:229:2","DPS",392.5,2976.27125,7.58285668789809
"941",2019,"VL1218","OTB","1400:229:2","HKE",459.222222222222,1249.42188888889,2.72073481732398
"942",2019,"VL1218","OTB","1400:229:2","HOM",69.5,59.9421666666667,0.86247721822542
"943",2019,"VL1218","OTB","1400:229:2","ILL",110.333333333333,572.8865,5.1923247734139
"944",2019,"VL1218","OTB","1400:229:2","MUR",192.428571428571,1024.22085714286,5.32260282108389
"945",2019,"VL1218","OTB","1400:229:2","MUT",102.5,602.1545,5.87467804878049
"946",2019,"VL1218","OTB","1400:229:2","NEP",884.428571428571,13571.4557142857,15.3448861250202
"947",2019,"VL1218","OTB","1400:229:2","ROL",283.333333333333,141.5985,0.499759411764706
"948",2019,"VL1218","OTB","1400:229:2","WHB",283.5,604.823,2.13341446208113
"949",2019,"VL1218","OTB","1400:229:4","ARY",106.333333333333,332.104333333333,3.12323824451411
"950",2019,"VL1218","OTB","1400:229:4","BOG",37.5,15.664,0.417706666666667
"951",2019,"VL1218","OTB","1400:229:4","CTC",1.66666666666667,15.581,9.3486
"952",2019,"VL1218","OTB","1400:229:4","DAB",178.333333333333,1433.25116666667,8.03692242990654
"953",2019,"VL1218","OTB","1400:229:4","DPS",229.166666666667,3678.06766666667,16.0497498181818
"954",2019,"VL1218","OTB","1400:229:4","HKE",273.333333333333,1741.4005,6.37097743902439
"955",2019,"VL1218","OTB","1400:229:4","HOM",64.5,55.7461666666667,0.86428165374677
"956",2019,"VL1218","OTB","1400:229:4","ILL",102.5,532.9185,5.19920487804878
"957",2019,"VL1218","OTB","1400:229:4","MUR",175.666666666667,1107.669,6.30551612903226
"958",2019,"VL1218","OTB","1400:229:4","MUT",105.6,671.4698,6.35861553030303
"959",2019,"VL1218","OTB","1400:229:4","NEP",660.166666666667,14303.247,21.6661151224438
"960",2019,"VL1218","OTB","1400:229:4","ROL",263.333333333333,131.636333333333,0.499884810126582
"961",2019,"VL1218","OTB","1400:229:4","WHB",263.5,562.487833333333,2.13467868437698
"962",2019,"VL1218","OTB","1400:237:4","ARA",3086,4136.94069221279,1.34055109922644
"963",2019,"VL1218","OTB","1400:237:4","DPS",16,838.873986624784,52.429624164049
"964",2019,"VL1218","OTB","1400:237:4","NEP",28,2418.95200808756,86.3911431459841
"965",2019,"VL1218","OTB","1400:238:3","ARA",4936,6615.99019523584,1.34035457764097
"966",2019,"VL1218","OTB","1400:238:3","CTC",52.5,0,0
"967",2019,"VL1218","OTB","1400:238:3","DPS",12053.25,67163.6952718656,5.57224775656902
"968",2019,"VL1218","OTB","1400:238:3","HKE",1156.25,0,0
"969",2019,"VL1218","OTB","1400:238:3","HOM",1740,1767.16924627975,1.01561450935618
"970",2019,"VL1218","OTB","1400:238:3","MUR",83,0,0
"971",2019,"VL1218","OTB","1400:238:3","MUT",9736.75,54369.4129239715,5.58393847269074
"972",2019,"VL1218","OTB","1400:238:3","NEP",4117.25,57470.1952599541,13.9583934082104
"973",2019,"VL1218","OTB","1400:238:3","OCC",4188.75,0,0
"974",2019,"VL1218","OTB","1400:239:1","ARY",70.1666666666667,219.3935,3.12674821852732
"975",2019,"VL1218","OTB","1400:239:1","BOG",24.8333333333333,10.3295,0.415953020134228
"976",2019,"VL1218","OTB","1400:239:1","CTC",1,10.288,10.288
"977",2019,"VL1218","OTB","1400:239:1","DAB",118,947.069,8.02600847457627
"978",2019,"VL1218","OTB","1400:239:1","DPS",151,2423.45883333333,16.0493962472406
"979",2019,"VL1218","OTB","1400:239:1","HKE",180.5,1149.56116666667,6.36875992613112
"980",2019,"VL1218","OTB","1400:239:1","HOM",42.6666666666667,36.8246666666667,0.863078125
"981",2019,"VL1218","OTB","1400:239:1","ILL",67.6666666666667,352.098166666667,5.20342118226601
"982",2019,"VL1218","OTB","1400:239:1","MUR",115.5,729.914333333333,6.31960461760462
"983",2019,"VL1218","OTB","1400:239:1","MUT",69.8,443.291,6.35087392550143
"984",2019,"VL1218","OTB","1400:239:1","NEP",426.333333333333,9240.11533333333,21.6734526974199
"985",2019,"VL1218","OTB","1400:239:1","ROL",174,86.9306666666667,0.49960153256705
"986",2019,"VL1218","OTB","1400:239:1","WHB",174.5,371.565666666667,2.12931614135626
"987",2019,"VL1218","OTB","1400:239:2","ARY",24.1666666666667,75.704,3.13257931034483
"988",2019,"VL1218","OTB","1400:239:2","BOG",10,4.233,0.4233
"989",2019,"VL1218","OTB","1400:239:2","DAB",40.6666666666667,327.039666666667,8.04195901639344
"990",2019,"VL1218","OTB","1400:239:2","DPS",51.8333333333333,829.825166666667,16.0094887459807
"991",2019,"VL1218","OTB","1400:239:2","HKE",62.1666666666667,395.8215,6.3671018766756
"992",2019,"VL1218","OTB","1400:239:2","HOM",14.6666666666667,12.7045,0.866215909090909
"993",2019,"VL1218","OTB","1400:239:2","ILL",23.5,121.539666666667,5.17190070921986
"994",2019,"VL1218","OTB","1400:239:2","MUR",39.5,250.010833333333,6.32938818565401
"995",2019,"VL1218","OTB","1400:239:2","MUT",23.8,152.6656,6.41452100840336
"996",2019,"VL1218","OTB","1400:239:2","NEP",137.5,2976.81383333333,21.6495551515152
"997",2019,"VL1218","OTB","1400:239:2","ROL",59.8333333333333,29.9656666666667,0.500818941504178
"998",2019,"VL1218","OTB","1400:239:2","WHB",60.1666666666667,128.189666666667,2.13057617728532
"999",2019,"VL1218","OTB","1400:239:3","ARA",1369.25,1836.44975474532,1.3412085117731
"1000",2019,"VL1218","OTB","1400:239:3","CTC",51.5,0,0
"1001",2019,"VL1218","OTB","1400:239:3","DPS",12175.6666666667,67838.2067706715,5.57162154877254
"1002",2019,"VL1218","OTB","1400:239:3","HKE",194.5,0,0
"1003",2019,"VL1218","OTB","1400:239:3","HOM",120,124.394122425494,1.03661768687912
"1004",2019,"VL1218","OTB","1400:239:3","MUT",562,3143.44387892955,5.5933165105508
"1005",2019,"VL1218","OTB","1400:239:3","NEP",13307.6666666667,181195.539394618,13.615876015927
"1006",2019,"VL1218","OTB","1400:239:3","OCC",84,0,0
"1007",2019,"VL1218","OTB","1400:239:4","ARA",635,852.53510739685,1.3425749722785
"1008",2019,"VL1218","OTB","1400:239:4","CTC",8420.75,0,0
"1009",2019,"VL1218","OTB","1400:239:4","DPS",31267.25,173032.154942855,5.53397420441052
"1010",2019,"VL1218","OTB","1400:239:4","HKE",1051.5,0,0
"1011",2019,"VL1218","OTB","1400:239:4","HOM",482.5,491.990407855844,1.01966923907947
"1012",2019,"VL1218","OTB","1400:239:4","MUT",12855.5,71782.5294622123,5.58379911028061
"1013",2019,"VL1218","OTB","1400:239:4","NEP",22827.75,309358.998063414,13.5518830398709
"1014",2019,"VL1218","OTB","1400:239:4","OCC",2046,0,0
"1015",2019,"VL1218","OTB","1400:248:1","ARA",364.333333333333,489.834531459064,1.34446806438901
"1016",2019,"VL1218","OTB","1400:248:1","CTC",23,0,0
"1017",2019,"VL1218","OTB","1400:248:1","DPS",12111.5,67484.6507093505,5.57194820702229
"1018",2019,"VL1218","OTB","1400:248:1","HKE",1037.75,0,0
"1019",2019,"VL1218","OTB","1400:248:1","HOM",2424.25,2461.03892436449,1.01517538387728
"1020",2019,"VL1218","OTB","1400:248:1","MUR",33,0,0
"1021",2019,"VL1218","OTB","1400:248:1","MUT",11422,63778.7771391444,5.58385371556158
"1022",2019,"VL1218","OTB","1400:248:1","NEP",4340.75,60479.0484400708,13.9328568657653
"1023",2019,"VL1218","OTB","1400:248:1","OCC",2884.75,0,0
"1024",2019,"VL1218","OTB","1400:248:2","ARA",1517.33333333333,2034.8853838837,1.34109317918521
"1025",2019,"VL1218","OTB","1400:248:2","DPS",8281.25,46380.1088307824,5.60061691541524
"1026",2019,"VL1218","OTB","1400:248:2","HKE",2185.5,0,0
"1027",2019,"VL1218","OTB","1400:248:2","HOM",1859,1887.84223377275,1.01551491865129
"1028",2019,"VL1218","OTB","1400:248:2","MUR",118,0,0
"1029",2019,"VL1218","OTB","1400:248:2","MUT",1260.25,7042.02780608839,5.58780226628716
"1030",2019,"VL1218","OTB","1400:248:2","NEP",8044.5,110340.524797374,13.7162688541704
"1031",2019,"VL1218","OTB","1400:248:2","OCC",476,0,0
"1032",2019,"VL1218","OTB","1400:249:1","ARA",79920,107096.556646414,1.34004700508526
"1033",2019,"VL1218","OTB","1400:249:1","CTC",19,0,0
"1034",2019,"VL1218","OTB","1400:249:1","DPS",12521.75,69745.1136832249,5.56991743831533
"1035",2019,"VL1218","OTB","1400:249:1","HKE",3877.5,0,0
"1036",2019,"VL1218","OTB","1400:249:1","HOM",75,78.7614800962094,1.05015306794946
"1037",2019,"VL1218","OTB","1400:249:1","MUT",545.75,3052.71421360004,5.59361285130561
"1038",2019,"VL1218","OTB","1400:249:1","NEP",9373,128225.363498873,13.6802905685344
"1039",2019,"VL1218","OTB","1400:249:1","OCC",231,0,0
"1040",2019,"VL1218","OTB","1400:249:2","ARA",44.6666666666667,61.4726443601267,1.37625323194313
"1041",2019,"VL1218","OTB","1400:249:2","CTC",1078.25,0,0
"1042",2019,"VL1218","OTB","1400:249:2","DPS",11424.5,63699.3050346357,5.57567552493638
"1043",2019,"VL1218","OTB","1400:249:2","HKE",140.25,0,0
"1044",2019,"VL1218","OTB","1400:249:2","HOM",275,281.57322378192,1.02390263193425
"1045",2019,"VL1218","OTB","1400:249:2","MUT",2698.75,15073.6969492577,5.58543657221222
"1046",2019,"VL1218","OTB","1400:249:2","NEP",10176.5,139042.426273923,13.6630891046944
"1047",2019,"VL1218","OTB","1400:249:2","OCC",530.5,0,0
"1048",2019,"VL1218","OTB","1401:110:3","ARA",364,489.387855872934,1.34447213151905
"1049",2019,"VL1218","OTB","1401:110:3","DPS",3100,17831.6047884011,5.7521305769036
"1050",2019,"VL1218","OTB","1401:110:3","HKE",1765.33333333333,0,0
"1051",2019,"VL1218","OTB","1401:110:3","MUR",315,0,0
"1052",2019,"VL1218","OTB","1401:110:3","MUT",112,630.930069804624,5.63330419468415
"1053",2019,"VL1218","OTB","1401:110:3","NEP",1304,19597.0131169417,15.0283842921332
"1054",2019,"VL1218","OTB","1401:110:4","ARA",2015,2701.7720339762,1.34082979353658
"1055",2019,"VL1218","OTB","1401:110:4","DPS",597.25,4041.5409057339,6.7669165437152
"1056",2019,"VL1218","OTB","1401:110:4","HKE",822.75,0,0
