"year","quarter","vlength","fishing_tech","gear","mesh_size_range","target_assemblage","metier","supra_region","sub_region","specon_tech","deep","rectangle_type","id","cscode.x","tot_fish_day","rectangle_lon","rectangle_lat","n_csq","s_csq","w_csq","e_csq","cscode.y","csq_x","csq_y","s_ices","w_ices","n_ices","e_ices","ices_x","ices_y","type","areakm2","F_AREA","F_SUBAREA","F_DIVISION","SECT_COD","TSECT_COD","SMU_NAME","SMU_NAME_F","F_GSA","F_GSA_LIB","CENTER_X","CENTER_Y","SMU_CODE"
2021,1,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",70,8.25,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",70,8.25,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",5,8.25,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",5,8.25,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",61,8.25,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",61,8.25,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",11,8.25,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",11,8.25,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",67,8.25,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",67,8.25,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",1,8.25,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",1,8.25,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",1,8.25,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",1,8.25,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",51,8.25,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",51,8.25,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",2,8.25,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:1",2,8.25,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",21,8.75,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",21,8.75,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",88,8.75,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",88,8.75,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",27,8.75,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",27,8.75,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",102,8.75,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",102,8.75,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",12,8.75,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",12,8.75,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",107,8.75,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",107,8.75,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",2,8.75,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",2,8.75,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",16,8.75,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",16,8.75,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",60,8.75,44.25,44.5,44,8,8.5,"1400:248:1",8.25,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F8","1400:248:2",60,8.75,44.25,44.5,44,8.5,9,"1400:248:2",8.75,44.25,44,8,44.5,9,8.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",212,9.25,44.25,44.5,44,9,9.5,"1400:249:1",9.25,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",212,9.25,44.25,44.5,44,9.5,10,"1400:249:2",9.75,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",55,9.25,44.25,44.5,44,9,9.5,"1400:249:1",9.25,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",55,9.25,44.25,44.5,44,9.5,10,"1400:249:2",9.75,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",324,9.25,44.25,44.5,44,9,9.5,"1400:249:1",9.25,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",324,9.25,44.25,44.5,44,9.5,10,"1400:249:2",9.75,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",62,9.25,44.25,44.5,44,9,9.5,"1400:249:1",9.25,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",62,9.25,44.25,44.5,44,9.5,10,"1400:249:2",9.75,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",367,9.25,44.25,44.5,44,9,9.5,"1400:249:1",9.25,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",367,9.25,44.25,44.5,44,9.5,10,"1400:249:2",9.75,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",76,9.25,44.25,44.5,44,9,9.5,"1400:249:1",9.25,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",76,9.25,44.25,44.5,44,9.5,10,"1400:249:2",9.75,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",2,9.25,44.25,44.5,44,9,9.5,"1400:249:1",9.25,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",2,9.25,44.25,44.5,44,9.5,10,"1400:249:2",9.75,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",124,9.25,44.25,44.5,44,9,9.5,"1400:249:1",9.25,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",124,9.25,44.25,44.5,44,9.5,10,"1400:249:2",9.75,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",38,9.25,44.25,44.5,44,9,9.5,"1400:249:1",9.25,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,4,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:1",38,9.25,44.25,44.5,44,9.5,10,"1400:249:2",9.75,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:2",230,9.75,44.25,44.5,44,9,9.5,"1400:249:1",9.25,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:2",230,9.75,44.25,44.5,44,9.5,10,"1400:249:2",9.75,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:2",86,9.75,44.25,44.5,44,9,9.5,"1400:249:1",9.25,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:2",86,9.75,44.25,44.5,44,9.5,10,"1400:249:2",9.75,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:2",3,9.75,44.25,44.5,44,9,9.5,"1400:249:1",9.25,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,1,"VL2440","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:2",3,9.75,44.25,44.5,44,9.5,10,"1400:249:2",9.75,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:2",291,9.75,44.25,44.5,44,9,9.5,"1400:249:1",9.25,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:2",291,9.75,44.25,44.5,44,9.5,10,"1400:249:2",9.75,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:2",79,9.75,44.25,44.5,44,9,9.5,"1400:249:1",9.25,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,2,"VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:2",79,9.75,44.25,44.5,44,9.5,10,"1400:249:2",9.75,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:2",346,9.75,44.25,44.5,44,9,9.5,"1400:249:1",9.25,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
2021,3,"VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9","","","05*05","17F9","1400:249:2",346,9.75,44.25,44.5,44,9.5,10,"1400:249:2",9.75,44.25,44,9,44.5,10,9.5,44.25,"coast",2218.67,"37","37.1","37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9
