"","year","quarter","vlength","fishing_tech","gear","mesh_size_range","target_assemblage","metier","supra_region","sub_region","specon_tech","species","deep","rectangle_type","id","cscode.x","tot_fish_weight","tot_fish_value","rectangle_lon","rectangle_lat","n_csq","s_csq","w_csq","e_csq","cscode.y","csq_x","csq_y","s_ices","w_ices","n_ices","e_ices","ices_x","ices_y","type","areakm2","F_AREA","F_SUBAREA","F_DIVISION","SECT_COD","TSECT_COD","SMU_NAME","SMU_NAME_F","F_GSA","F_GSA_LIB","CENTER_X","CENTER_Y","SMU_CODE","tot_fish_day","LPUE"
"328",2021,"3","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQM",NA,"05*05","16F8","1400:238:3",1.817,0,8.25,43.75,44,43.5,8.5,9,"1400:238:4",8.75,43.75,43.5,8,44,9,8.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,103,0.0176407766990291
"329",2021,"3","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQR",NA,"05*05","16F8","1400:238:3",0.462,0,8.25,43.75,44,43.5,8,8.5,"1400:238:3",8.25,43.75,43.5,8,44,9,8.5,43.75,"coast",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,103,0.00448543689320388
"330",2021,"3","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQR",NA,"05*05","16F8","1400:238:3",0.462,0,8.25,43.75,44,43.5,8.5,9,"1400:238:4",8.75,43.75,43.5,8,44,9,8.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,103,0.00448543689320388
"331",2021,"3","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARA",NA,"05*05","16F8","1400:238:3",11.467,0,8.25,43.75,44,43.5,8,8.5,"1400:238:3",8.25,43.75,43.5,8,44,9,8.5,43.75,"coast",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,103,0.111330097087379
"332",2021,"3","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARA",NA,"05*05","16F8","1400:238:3",11.467,0,8.25,43.75,44,43.5,8.5,9,"1400:238:4",8.75,43.75,43.5,8,44,9,8.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,103,0.111330097087379
"333",2021,"3","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"DPS",NA,"05*05","16F8","1400:238:3",17.315,0,8.25,43.75,44,43.5,8,8.5,"1400:238:3",8.25,43.75,43.5,8,44,9,8.5,43.75,"coast",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,103,0.168106796116505
"334",2021,"3","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"DPS",NA,"05*05","16F8","1400:238:3",17.315,0,8.25,43.75,44,43.5,8.5,9,"1400:238:4",8.75,43.75,43.5,8,44,9,8.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,103,0.168106796116505
"335",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARA",NA,"05*05","16F8","1400:238:3",0.167,0,8.25,43.75,44,43.5,8,8.5,"1400:238:3",8.25,43.75,43.5,8,44,9,8.5,43.75,"coast",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00491176470588235
"336",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARA",NA,"05*05","16F8","1400:238:3",0.167,0,8.25,43.75,44,43.5,8.5,9,"1400:238:4",8.75,43.75,43.5,8,44,9,8.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00491176470588235
"337",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"DPS",NA,"05*05","16F8","1400:238:3",0.73,0,8.25,43.75,44,43.5,8,8.5,"1400:238:3",8.25,43.75,43.5,8,44,9,8.5,43.75,"coast",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.0214705882352941
"338",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"DPS",NA,"05*05","16F8","1400:238:3",0.73,0,8.25,43.75,44,43.5,8.5,9,"1400:238:4",8.75,43.75,43.5,8,44,9,8.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.0214705882352941
"339",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HKE",NA,"05*05","16F8","1400:238:3",0.094,0,8.25,43.75,44,43.5,8,8.5,"1400:238:3",8.25,43.75,43.5,8,44,9,8.5,43.75,"coast",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00276470588235294
"340",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HKE",NA,"05*05","16F8","1400:238:3",0.094,0,8.25,43.75,44,43.5,8.5,9,"1400:238:4",8.75,43.75,43.5,8,44,9,8.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00276470588235294
"341",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HOM",NA,"05*05","16F8","1400:238:3",0.1,0,8.25,43.75,44,43.5,8,8.5,"1400:238:3",8.25,43.75,43.5,8,44,9,8.5,43.75,"coast",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00294117647058824
"342",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HOM",NA,"05*05","16F8","1400:238:3",0.1,0,8.25,43.75,44,43.5,8.5,9,"1400:238:4",8.75,43.75,43.5,8,44,9,8.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00294117647058824
"343",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MON",NA,"05*05","16F8","1400:238:3",0.266,0,8.25,43.75,44,43.5,8,8.5,"1400:238:3",8.25,43.75,43.5,8,44,9,8.5,43.75,"coast",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00782352941176471
"344",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MON",NA,"05*05","16F8","1400:238:3",0.266,0,8.25,43.75,44,43.5,8.5,9,"1400:238:4",8.75,43.75,43.5,8,44,9,8.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00782352941176471
"345",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MSF",NA,"05*05","16F8","1400:238:3",0.385,0,8.25,43.75,44,43.5,8,8.5,"1400:238:3",8.25,43.75,43.5,8,44,9,8.5,43.75,"coast",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.0113235294117647
"346",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MSF",NA,"05*05","16F8","1400:238:3",0.385,0,8.25,43.75,44,43.5,8.5,9,"1400:238:4",8.75,43.75,43.5,8,44,9,8.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.0113235294117647
"347",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MUR",NA,"05*05","16F8","1400:238:3",0.01,0,8.25,43.75,44,43.5,8,8.5,"1400:238:3",8.25,43.75,43.5,8,44,9,8.5,43.75,"coast",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.000294117647058824
"348",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MUR",NA,"05*05","16F8","1400:238:3",0.01,0,8.25,43.75,44,43.5,8.5,9,"1400:238:4",8.75,43.75,43.5,8,44,9,8.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.000294117647058824
"349",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MUT",NA,"05*05","16F8","1400:238:3",0.315,0,8.25,43.75,44,43.5,8,8.5,"1400:238:3",8.25,43.75,43.5,8,44,9,8.5,43.75,"coast",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00926470588235294
"350",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MUT",NA,"05*05","16F8","1400:238:3",0.315,0,8.25,43.75,44,43.5,8.5,9,"1400:238:4",8.75,43.75,43.5,8,44,9,8.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00926470588235294
"351",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"NEP",NA,"05*05","16F8","1400:238:3",0.18,0,8.25,43.75,44,43.5,8,8.5,"1400:238:3",8.25,43.75,43.5,8,44,9,8.5,43.75,"coast",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00529411764705882
"352",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"NEP",NA,"05*05","16F8","1400:238:3",0.18,0,8.25,43.75,44,43.5,8.5,9,"1400:238:4",8.75,43.75,43.5,8,44,9,8.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00529411764705882
"353",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"OCC",NA,"05*05","16F8","1400:238:3",0.105,0,8.25,43.75,44,43.5,8,8.5,"1400:238:3",8.25,43.75,43.5,8,44,9,8.5,43.75,"coast",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00308823529411765
"354",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"OCC",NA,"05*05","16F8","1400:238:3",0.105,0,8.25,43.75,44,43.5,8.5,9,"1400:238:4",8.75,43.75,43.5,8,44,9,8.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00308823529411765
"355",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQM",NA,"05*05","16F8","1400:238:3",0.04,0,8.25,43.75,44,43.5,8,8.5,"1400:238:3",8.25,43.75,43.5,8,44,9,8.5,43.75,"coast",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00117647058823529
"356",2021,"4","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"SQM",NA,"05*05","16F8","1400:238:3",0.04,0,8.25,43.75,44,43.5,8.5,9,"1400:238:4",8.75,43.75,43.5,8,44,9,8.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00117647058823529
"357",2021,"3","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"EOI",NA,"05*05","15F9","1400:239:2",0.048,0,9.75,43.25,43.5,43,9,9.5,"1400:239:1",9.25,43.25,43,9,43.5,10,9.5,43.25,"coast",2255.53,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,191,0.00025130890052356
"358",2021,"3","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"EOI",NA,"05*05","15F9","1400:239:2",0.048,0,9.75,43.25,43.5,43,9.5,10,"1400:239:2",9.75,43.25,43,9,43.5,10,9.5,43.25,"sea",2255.53,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,191,0.00025130890052356
"359",2021,"3","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HKE",NA,"05*05","15F9","1400:239:2",0.48,0,9.75,43.25,43.5,43,9,9.5,"1400:239:1",9.25,43.25,43,9,43.5,10,9.5,43.25,"coast",2255.53,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,191,0.0025130890052356
"360",2021,"3","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HKE",NA,"05*05","15F9","1400:239:2",0.48,0,9.75,43.25,43.5,43,9.5,10,"1400:239:2",9.75,43.25,43,9,43.5,10,9.5,43.25,"sea",2255.53,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,191,0.0025130890052356
"361",2021,"3","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MSF",NA,"05*05","15F9","1400:239:2",0.048,0,9.75,43.25,43.5,43,9,9.5,"1400:239:1",9.25,43.25,43,9,43.5,10,9.5,43.25,"coast",2255.53,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,191,0.00025130890052356
"362",2021,"3","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MSF",NA,"05*05","15F9","1400:239:2",0.048,0,9.75,43.25,43.5,43,9.5,10,"1400:239:2",9.75,43.25,43,9,43.5,10,9.5,43.25,"sea",2255.53,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,191,0.00025130890052356
"363",2021,"3","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"NEP",NA,"05*05","15F9","1400:239:2",0.048,0,9.75,43.25,43.5,43,9,9.5,"1400:239:1",9.25,43.25,43,9,43.5,10,9.5,43.25,"coast",2255.53,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,191,0.00025130890052356
"364",2021,"3","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"NEP",NA,"05*05","15F9","1400:239:2",0.048,0,9.75,43.25,43.5,43,9.5,10,"1400:239:2",9.75,43.25,43,9,43.5,10,9.5,43.25,"sea",2255.53,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,191,0.00025130890052356
"365",2021,"3","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"TGS",NA,"05*05","15F9","1400:239:2",0.192,0,9.75,43.25,43.5,43,9,9.5,"1400:239:1",9.25,43.25,43,9,43.5,10,9.5,43.25,"coast",2255.53,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,191,0.00100523560209424
"366",2021,"3","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"TGS",NA,"05*05","15F9","1400:239:2",0.192,0,9.75,43.25,43.5,43,9.5,10,"1400:239:2",9.75,43.25,43,9,43.5,10,9.5,43.25,"sea",2255.53,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,191,0.00100523560209424
"367",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARA",NA,"05*05","16F9","1400:239:3",0.087,0,9.25,43.75,44,43.5,9,9.5,"1400:239:3",9.25,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00255882352941176
"368",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARA",NA,"05*05","16F9","1400:239:3",0.087,0,9.25,43.75,44,43.5,9.5,10,"1400:239:4",9.75,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00255882352941176
"369",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARS",NA,"05*05","16F9","1400:239:3",0.219,0,9.25,43.75,44,43.5,9,9.5,"1400:239:3",9.25,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00644117647058823
"370",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"ARS",NA,"05*05","16F9","1400:239:3",0.219,0,9.25,43.75,44,43.5,9.5,10,"1400:239:4",9.75,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00644117647058823
"371",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"DPS",NA,"05*05","16F9","1400:239:3",1.996,0,9.25,43.75,44,43.5,9,9.5,"1400:239:3",9.25,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.0587058823529412
"372",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"DPS",NA,"05*05","16F9","1400:239:3",1.996,0,9.25,43.75,44,43.5,9.5,10,"1400:239:4",9.75,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.0587058823529412
"373",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HKE",NA,"05*05","16F9","1400:239:3",0.012,0,9.25,43.75,44,43.5,9,9.5,"1400:239:3",9.25,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.000352941176470588
"374",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HKE",NA,"05*05","16F9","1400:239:3",0.012,0,9.25,43.75,44,43.5,9.5,10,"1400:239:4",9.75,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.000352941176470588
"375",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MON",NA,"05*05","16F9","1400:239:3",0.325,0,9.25,43.75,44,43.5,9,9.5,"1400:239:3",9.25,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00955882352941177
"376",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MON",NA,"05*05","16F9","1400:239:3",0.325,0,9.25,43.75,44,43.5,9.5,10,"1400:239:4",9.75,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00955882352941177
"377",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MUT",NA,"05*05","16F9","1400:239:3",0.088,0,9.25,43.75,44,43.5,9,9.5,"1400:239:3",9.25,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00258823529411765
"378",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"MUT",NA,"05*05","16F9","1400:239:3",0.088,0,9.25,43.75,44,43.5,9.5,10,"1400:239:4",9.75,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.00258823529411765
"379",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"NEP",NA,"05*05","16F9","1400:239:3",1.166,0,9.25,43.75,44,43.5,9,9.5,"1400:239:3",9.25,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.0342941176470588
"380",2021,"1","VL1218","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"NEP",NA,"05*05","16F9","1400:239:3",1.166,0,9.25,43.75,44,43.5,9.5,10,"1400:239:4",9.75,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,34,0.0342941176470588
"381",2021,"1","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"DPS",NA,"05*05","16F9","1400:239:3",0.63,0,9.25,43.75,44,43.5,9,9.5,"1400:239:3",9.25,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,8,0.07875
"382",2021,"1","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"DPS",NA,"05*05","16F9","1400:239:3",0.63,0,9.25,43.75,44,43.5,9.5,10,"1400:239:4",9.75,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,8,0.07875
"383",2021,"1","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HKE",NA,"05*05","16F9","1400:239:3",0.015,0,9.25,43.75,44,43.5,9,9.5,"1400:239:3",9.25,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,8,0.001875
"384",2021,"1","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"HKE",NA,"05*05","16F9","1400:239:3",0.015,0,9.25,43.75,44,43.5,9.5,10,"1400:239:4",9.75,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,8,0.001875
"385",2021,"1","VL1824","DTS","OTB","NK","NK","NK","MBS","GSA9",NA,"NEP",NA,"05*05","16F9","1400:239:3",0.123,0,9.25,43.75,44,43.5,9,9.5,"1400:239:3",9.25,43.75,43.5,9,44,10,9.5,43.75,"sea",2237.19,37,37.1,"37.1.3","GSA09",42,"Ligurian and North Tirrenian Sea","Ligurie et nord de la mer Tyrrhnienne","37.1.3.9","GSA 9",10.249445,42.940463,9,8,0.015375
